image,description,url,class
_art_d_donatell_2_mature_various_2annun_2.jpg,"The Annunciation in Santa Croce is the first work to reflect Donatello's new tendencies following his stay in Rome. ""It was put near the altar of the Cavalcanti Chapel. For this he made an ornament in the grotesque style, with a base of varied and intertwined work, surmounted by a quartercircle, and with six putti; these garlanded putti have their arms round each other as if they are afraid of the height and are trying to steady themselves. Donatello's ingenuity and skill are specially apparent in the figure of the Virgin herself: frightened by the unexpected appearance of the angel she makes a modest reverence with a charming, timid movement, turning with exquisite grace towards him as he makes his salutation. The Virgin's movement and expression reveal both her humility and the gratitude appropriate to an unexpected gift, particularly a gift as great as this. Moreover, Donatello created a masterly flow of folds and curves in the draperies of the Madonna and angel, suggesting the form of the nude figures and showing how he was striving to recover the beauty of the ancients, which had been lost for so many years. He displayed such skill and facility that, in short, no one could have bettered his design, his jjudgment, his use of the chisel, or his execution of the work."" (Vasari).The setting is elaborately classical - though the composition recalls iconographical precedents of the 14th century - and is richly decorated with lavish gilding on stone. The composition conveys a strong impression of the episode of the Annunciation: of an unlooked for gift received with serene grace. Other works of this period are inspired by an entirely different spirit.",https://www.wga.hu/art/d/donatell/2_mature/various/2annun_2.jpg,annunciation
_art_s_simone_6annunci_ann_2st3.jpg,"In this detail, Mary draws back timidly from the apparition of the angel Gabriel.",https://www.wga.hu/art/s/simone/6annunci/ann_2st3.jpg,annunciation
_art_b_botticel_22_82cestel.jpg,"Set against a background of flawless perspective, the two figures face each other in a dialogue accentuated by the sinuous lines of their robes.",https://www.wga.hu/art/b/botticel/22/82cestel.jpg,annunciation
_art_l_lippi_filippo_1440_02annung.jpg,"Among the symbolic elements in the picture, there is the beautifully rendered transparent glass vase, half full of water, which nourishes the flowers nestled in its neck.",https://www.wga.hu/art/l/lippi/filippo/1440/02annung.jpg,annunciation
_art_c_cossa_annuncia.jpg,"The main panel and the predella formed the altarpiece of the church of Observation in Bologna. At both sides of the predella there were two small paintings representing St Clare and St Catherine of Alexandria, presently both in the Thyssen collection in Madrid.The altarpiece was attributed to Mantegna until the end of the 19th century.<!-- Suggested listening (streaming mp3, 22 minutes):Thomas Tallis: Mass (Puer natus est) -->",https://www.wga.hu/art/c/cossa/annuncia.jpg,annunciation
_art_c_carpacci_2_063annun.jpg,"This panel is part of a cycle Stories of the Virgin, originally painted for the Scuola degli Albanesi, the confraternity of the Albanian community. As trade rivals of the Dalmatian (Slav) merchant, for whom Carpaccio had painted the cycle in San Giorgio degli Schiavoni (Schiavoni is the Venetian for Slavs), the Albanians likewise commissioned a cycle, now dispersed in various Italian museums. The Annunciation is one of the finest and best preserved of the cycle.",https://www.wga.hu/art/c/carpacci/2/063annun.jpg,annunciation
_art_l_lotto_5_06annun2.jpg,"This odd and unusual Annunciation scene takes place in Mary's chamber, represented with fidelity to detail yet lighted in surprising way, even from below. Mary has been reading at a prie-dieu when God the Father burst in from the loggia. She turn toward us and opens her hands in wonder. A cat scurries away in terror, casting a shadow on the floor, as does the rushing angel.",https://www.wga.hu/art/l/lotto/5/06annun2.jpg,annunciation
_art_v_veronese_02b_3annunc2.jpg,"The Chapel of Our Lady of the Rosary was destroyed by fire in 1867. The restored chapel was reopened only in 1959. In the new carved ceiling of the nave, three oval paintings by Veronese, which were once in the deconsecrated church of the Umiltà on the Zattere, were inset: the Adoration of the Shepherds, the Assumption, and the Annunciation. They are works of very high chromatic quality and great inventiveness of composition, and can be considered to be on the same level as the scenes he painted for the ceiling of the nave in San Sebastiano.",https://www.wga.hu/art/v/veronese/02b/3annunc2.jpg,annunciation
_art_c_conte_4decolla.jpg,"This scene is located on the right wall, close to the altar.",https://www.wga.hu/art/c/conte/4decolla.jpg,annunciation
_art_g_greco_el_12_1203grec.jpg,"This painting is a remarkably fine reduced replica of one of El Greco's most haunting images, the Annunciation in the Prado, Madrid, that is almost three times as large. The Prado Annunciation formed the centre of the elaborate altarpiece commissioned from the artist in 1596 for the Colegio de Doña MarÃ­a de AragÃ³n. El Greco's habit of making reduced replicas is amply documented. It is common knowledge that El Greco kept smaller, preliminary versions of almost all his works at home to show to his customers, and that he considered them finished, definitive works in themselves.",https://www.wga.hu/art/g/greco_el/12/1203grec.jpg,annunciation
_art_b_boucher_2_adoratio.jpg,"Boucher had never been a committed artistic believer. Although he had worked in Italy, the Italian tradition did not tempt him into vast imaginative schemes. He never aimed at a heroic vision. He expressed no glorious promises about heaven: either as an Olympian refuge for aristocratic families, or in ordinary Christian terms. Like most French eighteenth-century painters, he could not evolve a satisfactory idiom for religious pictures of any kind; and he was particularly unsuited to the task by the nature of his real abilities.The picture shows one of his rare paintings of religious subject.",https://www.wga.hu/art/b/boucher/2/adoratio.jpg,adoration
_art_l_lippi_flippino_1_03adora.jpg,"Filippino Lippi studied painting under Botticelli, one of the most brilliant members of the Medici school formed at Lorenzo the Magnificent's court in Florence. This tondo is typical of the Medici circle and shows the influence of Botticelli.The treatment of the Nativity as the adoration of the Christ Child derives from 14th-century mystic literature.",https://www.wga.hu/art/l/lippi/flippino/1/03adora.jpg,adoration
_art_b_bruegel_pieter_e_08_02adorat.jpg,"Despite specialising in scenes from peasant life, for which he became known as 'Peasant Bruegel', the artist was no Flemish rustic but a highly educated man who travelled to Italy recording views of cities and landscapes. He began his career working for a publisher designing popular satirical engravings and prints after Bosch. When he began to paint around 1560 he found his patrons among the leading intellectuals and rich bankers of Antwerp. Many of his pictures reflect the farces, allegorical plays and processions presented by the literary societies to which such people belonged and which were central to the intellectual and festive life of Netherlandish cities.It is difficult to believe that a theme like the Adoration could be conceived in a satirical spirit, yet the caricatural element may have a serious moral point. As the kings offer or wait to offer their gold, frankincense and myrrh to the Christ Child, the crowd has eyes only for the rich presents. The townsman in glasses on the right seems to look at the Moorish king Balthazar's magnificent censer with open-mouthed greed. (It is indeed a splendid example of contemporary goldsmith's art, a golden ship constructed around a precious nautilus shell surmounted by a crystal orb.) The soldier at the Virgin's shoulder stares wide-eyed at the vessel containing myrrh. And the Child smiles but shrinks back from the gold held out by the oldest king.",https://www.wga.hu/art/b/bruegel/pieter_e/08/02adorat.jpg,adoration
_art_b_balestra_adoratio.jpg,"This romantic scene, a winsome nocturnal Nativity, is one of the many paintings that decorate the walls of the church San Zaccaria.",https://www.wga.hu/art/b/balestra/adoratio.jpg,adoration
_art_c_champaig_philippe_adoratio.jpg,"The official paintings of Champaigne's early period show him as an artist still involved in the hieratic style imposed by the tradition of this type of composition, but in his religious paintings he gives freer play  to his skill depicting individual types, many of which defy the canons of classical beauty. The present Adoration of the Shepherds shows him in this mood. The handling and the lighting have been learnt from the early Rubens, and even the colour and the composition are derived from him, but they have been transformed in the borrowing.",https://www.wga.hu/art/c/champaig/philippe/adoratio.jpg,adoration
